../music/florenceNtheMachine	,Florence + The Machine _ No light,, no light.mp3,	florence NtheMachine	Florence + The Machine	, No light,, no light,	haunting	,[haunting,,melancholy,,emotional,,tragedy,,break up],
../music/keys	Forte Piano  _ Stuff We Did.mp3	keys	Forte Piano 	 Stuff We Did	NO TRACK	[NO TRACK]
../music/bops	Foster The People _ Pumped up Kicks.mp3	bops	Foster The People	 Pumped up Kicks	NO TRACK	[NO TRACK]
../music/emo	Fractalize _ Immersion.mp3	emo	Fractalize	 Immersion	NO TRACK	[NO TRACK]
../music/honeysuckle	Frank Sinatra _ I Won't Dance.mp3	honeysuckle	Frank Sinatra	 I Won't Dance	indie	,[indie,,female vocalists,,alternative,,indie pop,,british],
../music/honeysuckle	Frankie Cosmos _ Outside With The Cuties.mp3	honeysuckle	Frankie Cosmos	 Outside With The Cuties	indie	,[indie,,alternative,,female vocalists,,british,,love at first listen],
../music/franzGordan	Franz Gordon _ Diving with My Harpoon.mp3	franz Gordan	Franz Gordon	 Diving with My Harpoon	love at first listen	,[love at first listen,,alternative,,indie rock,,indie,,female vocalists],
../music/franzGordan	Franz Gordon _ Slow Day.mp3	franz Gordan	Franz Gordon	 Slow Day	NO TRACK	[NO TRACK]
../music/franzGordan	Franz Gordon _ Flirting at the Masquerade.mp3	franz Gordan	Franz Gordon	 Flirting at the Masquerade	indie	,[indie,,indie pop,,catchy,,summer,,happy],
../music/gabrielleAplin	Gabrielle Aplin _ Start of Time.mp3	gabrielle Aplin	Gabrielle Aplin	 Start of Time	NO ALBUM	[NO ALBUM]
../music/gabrielleAplin	Gabrielle Aplin _ My Mistake.mp3	gabrielle Aplin	Gabrielle Aplin	 My Mistake	jazz	,[jazz,,swing,,oldies,,frank sinatra,,jazzyscrooners],
../music/honeysuckle	Gaby Moreno _ Daydream By Design.mp3	honeysuckle	Gaby Moreno	 Daydream By Design	charming	,[charming,,be-my-baby drum],
../music/gajendraVerma	Gajendra Verma _ Kyun Hai.mp3	gajendra Verma	Gajendra Verma	 Kyun Hai	NO ALBUM	[NO ALBUM]
../music/gajendraVerma	Gajendra Verma _ Tune Mere Jana.mp3	gajendra Verma	Gajendra Verma	 Tune Mere Jana	NO ALBUM	[NO ALBUM]
../music/gajendraVerma	Gajendra Verma _ Mera Jahan.mp3	gajendra Verma	Gajendra Verma	 Mera Jahan	NO ALBUM	[NO ALBUM]
../music/gajendraVerma	Gajendra Verma _ Mann Mera .mp3	gajendra Verma	Gajendra Verma	 Mann Mera	NO ALBUM	[NO ALBUM]
../music/emo	Gang of Youths _ Achilles Come Down.mp3	emo	Gang of Youths	 Achilles Come Down	teen wolf	,[teen wolf,,Soundtrack,,singer-songwriter,,stydia,,british],
../music/emo	Garbage _ Not Your Kind Of People.mp3	emo	Garbage	 Not Your Kind Of People	jazz	,[jazz,,female vocalists,,Retro,,american,,band of the day],
../music/emo	Gotye _ Somebody That I Used To Know.mp3	emo	Gotye	 Somebody That I Used To Know	NO ALBUM	[NO ALBUM]
../music/robindroSongeet	,Gourab Sarkar,, Nilanjan Ghosh {Rabindranath Tagore} _ Tumi kon Kanoner.mp3,	robindro Songeet	,Gourab Sarkar,, Nilanjan Ghosh {Rabindranath Tagore},	 Tumi kon Kanoner	NO ALBUM	[NO ALBUM]
../music/bandRecords	Green Day _ Boulevard of Broken Dreams.mp3	band Records	Green Day	 Boulevard of Broken Dreams	NO ALBUM	[NO ALBUM]
../music/emo	Grimes _ Oblivion.mp3	emo	Grimes	 Oblivion	NO ALBUM	[NO ALBUM]
../music/emo	Gucci High Waters _ goner.mp3	emo	Gucci High Waters	 goner	indie	,[indie,,baroque,,rock,,alternative,,emo],
../music/emo	Gun's N Roses (Bob Dylan) {Bob Dylan} _ Knockin' On Heaven's Door.mp3	emo	Gun's N Roses (Bob Dylan) {Bob Dylan}	 Knockin' On Heaven's Door	female vocalists	,[female vocalists,,alternative rock,,rock,,perfect,,garbage],
../music/unsorted	Halo _ Beyoncé.mp3	unsorted	Halo	 Beyoncé	indie	,[indie,,alternative,,electronic,,australian,,love at first listen],
../music/orcheastrals	Hamesha _ Satrangi - Pepsi Battle of the Bands Season 3.mp3	orcheastrals	Hamesha	 Satrangi - Pepsi Battle of the Bands Season 3	NO TRACK	[NO TRACK]
../music/honeysuckle	Handbook _ Eyes - Edit.mp3	honeysuckle	Handbook	 Eyes - Edit	rock	,[rock,,punk rock,,green day,,punk,,alternative],
../music/honeysuckle	,Hannah Ellis,, Nick Wayne _ If the World Was Ending - cover.mp3,	honeysuckle	,Hannah Ellis,, Nick Wayne,	 If the World Was Ending - cover	synthpop	,[synthpop,,electronic,,dream pop,,Canadian,,indietronica],
../music/emo	,Hannah Hart,, James Warburton _ Ash Again.mp3,	emo	,Hannah Hart,, James Warburton,	 Ash Again	NO TRACK	[NO TRACK]
../music/hariharan	Hariharan (AR Rahman) {P K Misra} _ Sun Ri Sakhi.mp3	hariharan	Hariharan (AR Rahman) {P K Misra}	 Sun Ri Sakhi	rock	,[rock,,hard rock,,classic rock,,Guns N Roses,,cover],
../music/hariharan	,Hariharan (Lalitya Munshaw,, Ranjit Barot) {Raajesh Johri} _ Conversation (More Ghar).mp3,	hariharan	,Hariharan (Lalitya Munshaw,, Ranjit Barot) {Raajesh Johri},	 Conversation (More Ghar)	NO ALBUM	[NO ALBUM]
../music/hariharan	,Hariharan,, Alka Yagnik,, A.R. Rahman,, Mohammed Aslam (AR Rahman) {Gulzar} _ Ay Hairathe.mp3,	hariharan	,Hariharan,, Alka Yagnik,, A.R. Rahman,, Mohammed Aslam (AR Rahman) {Gulzar},	 Ay Hairathe	NO TRACK	[NO TRACK]
../music/hariharan	,Hariharan,, Sadhna Sargam (AR Rahman) _ Chanda Re Chanda Re.mp3,	hariharan	,Hariharan,, Sadhna Sargam (AR Rahman),	 Chanda Re Chanda Re	NO ALBUM	[NO ALBUM]
../music/taal	,Hariharan,, Sukhwinder Singh (AR Rahman) {Anand Bakshi} _ Nahin Samne Taal.mp3,	taal	,Hariharan,, Sukhwinder Singh (AR Rahman) {Anand Bakshi},	 Nahin Samne Taal	NO TRACK	[NO TRACK]
../music/hariharan	Harihararan (AR Rahman) _ Hai Rama.mp3	hariharan	Harihararan (AR Rahman)	 Hai Rama	NO ALBUM	[NO ALBUM]
../music/emo	Harry Nilsson _ One.mp3	emo	Harry Nilsson	 One	NO ALBUM	[NO ALBUM]
../music/raazi	,Harshdeep Kaur,, Vibha Saraf & Shankar Mahadevan  (Shankar-Ehsaan-Loy) {Gulzar} [Tapas Roy,, Arshad Khan,, Dipesh Varma,, Satyajit Jamsandekar] _ Dilbaro.mp3,	raazi	,Harshdeep Kaur,, Vibha Saraf & Shankar Mahadevan  (Shankar-Ehsaan-Loy) {Gulzar} [Tapas Roy,, Arshad Khan,, Dipesh Varma,, Satyajit Jamsandekar],	 Dilbaro	NO ALBUM	[NO ALBUM]
../music/emo	Hello Moth [~Glenn Marshall] _ Clouds in Cloudless Skies.mp3	emo	Hello Moth [~Glenn Marshall]	 Clouds in Cloudless Skies	NO ALBUM	[NO ALBUM]
../music/robindroSongeet	,Hemanta Mukherjee,, Lata Mangeshkar _ Tumi Robe Nirobe Rabindra.mp3,	robindro Songeet	,Hemanta Mukherjee,, Lata Mangeshkar,	 Tumi Robe Nirobe Rabindra	NO TRACK	[NO TRACK]
../music/joker	Hildur Guðnadóttir _ Defeated Clown.mp3	joker	Hildur Guðnadóttir	 Defeated Clown	NO ALBUM	[NO ALBUM]
../music/joker	Hildur Guðnadóttir _ Call Me Joker.mp3	joker	Hildur Guðnadóttir	 Call Me Joker	NO TRACK	[NO TRACK]
../music/joker	Hildur Guðnadóttir _ Escape from the Train.mp3	joker	Hildur Guðnadóttir	 Escape from the Train	70s	,[70s,,60s,,singer-songwriter,,oldies,,folk],
../music/joker	Hildur Guðnadóttir _ A Bad Comedian.mp3	joker	Hildur Guðnadóttir	 A Bad Comedian	Status - OK	[Status - OK]
../music/joker	Hildur Guðnadóttir _ Subway.mp3	joker	Hildur Guðnadóttir	 Subway	NO TRACK	[NO TRACK]
../music/joker	Hildur Guðnadóttir _ Confession.mp3	joker	Hildur Guðnadóttir	 Confession	NO TRACK	[NO TRACK]
../music/joker	Hildur Guðnadóttir _ Penny Taken to the Hospital.mp3	joker	Hildur Guðnadóttir	 Penny Taken to the Hospital	dark jazz	,[dark jazz,,dark ambient,,music for a sad road movie,,ambient-solitude,,ambient-ominous],
../music/joker	Hildur Guðnadóttir _ Hoyt's Office.mp3	joker	Hildur Guðnadóttir	 Hoyt's Office	Progressive	,[Progressive,,clown world],
../music/himeshReshammiya	Himesh Reshammiya _ Aashiqui Mein Teri.mp3	himesh Reshammiya	Himesh Reshammiya	 Aashiqui Mein Teri	Soundtrack	,[Soundtrack,,instrumental,,ambient],
../music/himeshReshammiya	Himesh Reshammiya _ Aye Meri Zohrajabeen.mp3	himesh Reshammiya	Himesh Reshammiya	 Aye Meri Zohrajabeen	NO ALBUM	[NO ALBUM]
../music/himeshReshammiya	Himesh Reshanmiya _ Jhalak Dikhla Ja.mp3	himesh Reshammiya	Himesh Reshanmiya	 Jhalak Dikhla Ja	NO ALBUM	[NO ALBUM]
../music/mixtapes	HomeworkRadio _ lo-fi for ghosts only.mp3	mixtapes	HomeworkRadio	 lo-fi for ghosts only	Soundtrack	,[Soundtrack,,instrumental],
../music/bops	Honey Singh _ Party With The Bhoothnath.mp3	bops	Honey Singh	 Party With The Bhoothnath	NO ALBUM	[NO ALBUM]
../music/hozier	,Hozier _ Wasteland,, Baby!.mp3,	hozier	Hozier	, Wasteland,, Baby!,	NO ALBUM	[NO ALBUM]
../music/hozier	Hozier _ Take Me To Church.mp3	hozier	Hozier	 Take Me To Church	NO ALBUM	[NO ALBUM]
../music/hozier	Hozier _ Sunlight.mp3	hozier	Hozier	 Sunlight	NO ALBUM	[NO ALBUM]
../music/hozier	Hozier _ Movement.mp3	hozier	Hozier	 Movement	NO TRACK	[NO TRACK]
../music/hozier	Hozier _ Almost.mp3	hozier	Hozier	 Almost	NO TRACK	[NO TRACK]
../music/hozier	Hozier _ Like Real People Do.mp3	hozier	Hozier	 Like Real People Do	NO ALBUM	[NO ALBUM]
../music/hozier	Hozier _ Cherry Wine.mp3	hozier	Hozier	 Cherry Wine	NO ALBUM	[NO ALBUM]
../music/hozier	Hozier _ As It Was.mp3	hozier	Hozier	 As It Was	rock	,[rock,,soul,,folk,,indie rock,,blues],
../music/hozier	Hozier _ Talk.mp3	hozier	Hozier	 Talk	soul	,[soul,,folk,,CJL Original Library,,I love this song ],
../music/emo	,Illenium,, Jon Bellion _ Good Things Fall Apart.mp3,	emo	,Illenium,, Jon Bellion,	 Good Things Fall Apart	soul	,[soul,,folk,,haunting,,ethereal,,lovely],
../music/imagineDragons	Imagine Dragons _ Demons.mp3	imagine Dragons	Imagine Dragons	 Demons	soul	,[soul,,alternative,,2010s,,rock,,folk],
../music/imagineDragons	Imagine Dragons _ Monster.mp3	imagine Dragons	Imagine Dragons	 Monster	rock	,[rock,,soul,,folk,,indie rock,,blues],
../music/imagineDragons	Imagine Dragons _ Believer.mp3	imagine Dragons	Imagine Dragons	 Believer	indie	,[indie,,soul,,favorite track right now,,2013,,indie rock],
../music/imagineDragons	Imagine Dragons _ Roots.mp3	imagine Dragons	Imagine Dragons	 Roots	rock	,[rock,,soul,,folk,,indie rock,,blues],
../music/imagineDragons	Imagine Dragons _ Radioactive.mp3	imagine Dragons	Imagine Dragons	 Radioactive	NO TRACK	[NO TRACK]
../music/imagineDragons	Imagine Dragons _ Bad Liar.mp3	imagine Dragons	Imagine Dragons	 Bad Liar	chill	,[chill,,EDM],
../music/honeysuckle	Iman Chokroborty _ Rangiye Diye Jao.mp3	honeysuckle	Iman Chokroborty	 Rangiye Diye Jao	pop	,[pop,,2018,,love at firsten listen,,electropop,,beautiful],
../music/emo	Imogen Heap _ Hide And Seek.mp3	emo	Imogen Heap	 Hide And Seek	rock	,[rock,,alternative,,IMAGINE DRAGONS,,indie rock,,indie],
../music/indianLofi	Indian Lofi _ Paper Planes.mp3	indian Lofi	Indian Lofi	 Paper Planes	rock	,[rock,,indie,,alternative,,indie rock,,IMAGINE DRAGONS],
../music/indianLofi	Indian Lofi _ Raat.mp3	indian Lofi	Indian Lofi	 Raat	alternative	,[alternative,,alternative rock,,rock,,indie,,indie rock],
../music/indianOcean	Indian Ocean _ Mann Kasturi.mp3	indian Ocean	Indian Ocean	 Mann Kasturi	indie	,[indie,,rock,,alternative,,indie rock,,american],
../music/indianOcean	Indian Ocean _ Zindagi Se Darte Ho.mp3	indian Ocean	Indian Ocean	 Zindagi Se Darte Ho	love at first listen	,[love at first listen,,alternative,,pop,,epic,,10s],
../music/indianOcean	Indian Ocean _ Tu Kisi Rail Si.mp3	indian Ocean	Indian Ocean	 Tu Kisi Rail Si	NO TRACK	[NO TRACK]
../music/indianOcean	Indian Ocean _ Bandheh.mp3	indian Ocean	Indian Ocean	 Bandheh	female vocalists	,[female vocalists,,indie,,electronic,,chillout,,electronica],
../music/indianRaga	Indian Raga _ Feeling Good (Indian Mix) Nina Simone Jazz Classics Remix.mp3	indian Raga	Indian Raga	 Feeling Good (Indian Mix) Nina Simone Jazz Classics Remix	NO TRACK	[NO TRACK]
../music/indianRaga	Indian Raga _ Aadu Paambe.mp3	indian Raga	Indian Raga	 Aadu Paambe	NO TRACK	[NO TRACK]
../music/indianRaga	Indian Raga _ Tabla Trap Padhant.mp3	indian Raga	Indian Raga	 Tabla Trap Padhant	Fusion	,[Fusion,,9 of 10 stars,,Hindi Soundtrack],
../music/indianRaga	Indian Raga _ Uptown Funk Raga Mix.mp3	indian Raga	Indian Raga	 Uptown Funk Raga Mix	NO ALBUM	[NO ALBUM]
../music/indianRaga	Indian Raga _ Jaagu Main saari - Maru Bihag.mp3	indian Raga	Indian Raga	 Jaagu Main saari - Maru Bihag	NO ALBUM	[NO ALBUM]
../music/indianRaga	Indian Raga _ EDM Thillana Ananda Bhairavi.mp3	indian Raga	Indian Raga	 EDM Thillana Ananda Bhairavi	Soundtrack	,[Soundtrack,,hindi rock],
../music/indianRaga	Indian Raga _ Jao Jao.mp3	indian Raga	Indian Raga	 Jao Jao	NO TRACK	[NO TRACK]
../music/indianRaga	Indian Raga _ Piya Se Naina - Desh Thillana Mashup.mp3	indian Raga	Indian Raga	 Piya Se Naina - Desh Thillana Mashup	NO TRACK	[NO TRACK]
../music/robindroSongeet	Indrani Sen _ Oo Ki Elo Oo Ki Elo.mp3	robindro Songeet	Indrani Sen	 Oo Ki Elo Oo Ki Elo	NO TRACK	[NO TRACK]
../music/emo	Ingrid Lukas _ Rainspell.mp3	emo	Ingrid Lukas	 Rainspell	NO TRACK	[NO TRACK]
../music/jacobsPiano	Jacob's Piano (Jacob Ladegaard) _ Petrichor.mp3	jacobs Piano	Jacob's Piano (Jacob Ladegaard)	 Petrichor	NO TRACK	[NO TRACK]
../music/jacobsPiano	Jacob's Piano (Jacob Ladegaard) _ Jacob's Waltz.mp3	jacobs Piano	Jacob's Piano (Jacob Ladegaard)	 Jacob's Waltz	NO TRACK	[NO TRACK]
../music/jacobsPiano	Jacob's Piano (Paul de Senneville) _ Mariage d'Amour.mp3	jacobs Piano	Jacob's Piano (Paul de Senneville)	 Mariage d'Amour	NO TRACK	[NO TRACK]
../music/jagjit	Jagjit Singh _ Hosh Walon Ko.mp3	jagjit	Jagjit Singh	 Hosh Walon Ko	NO TRACK	[NO TRACK]
../music/jagjit	Jagjit Singh _ Koi Yeh Kaise Bataye.mp3	jagjit	Jagjit Singh	 Koi Yeh Kaise Bataye	NO TRACK	[NO TRACK]
../music/jagjit	Jagjit Singh _ Teri Berukhi.mp3	jagjit	Jagjit Singh	 Teri Berukhi	NO ALBUM	[NO ALBUM]
../music/jagjit	Jagjit Singh _ Tum Itna Jo Muskura Rahe Ho.mp3	jagjit	Jagjit Singh	 Tum Itna Jo Muskura Rahe Ho	NO ALBUM	[NO ALBUM]
../music/jagjit	Jagjit Singh _ Hothon Se Chhulo Tum.mp3	jagjit	Jagjit Singh	 Hothon Se Chhulo Tum	NO ALBUM	[NO ALBUM]
../music/jagjit	Jagjit Singh _ Jhuki Jhuki Si Nazar.mp3	jagjit	Jagjit Singh	 Jhuki Jhuki Si Nazar	NO ALBUM	[NO ALBUM]
../music/jagjit	Jagjit Singh {Gulzar} _ Woh Khat Ke Purze Udaa Raha Tha.mp3	jagjit	Jagjit Singh {Gulzar}	 Woh Khat Ke Purze Udaa Raha Tha	NO ALBUM	[NO ALBUM]
../music/mirzaGhalib	Jagjit Singh {Mirza Ghalib} _ Har Ek Baat Pe Kehte Ho Tum.mp3	mirza Ghalib	Jagjit Singh {Mirza Ghalib}	 Har Ek Baat Pe Kehte Ho Tum	NO ALBUM	[NO ALBUM]
../music/mirzaGhalib	Jagjit Singh {Mirza Ghalib} _ Hazaron Khwahishein.mp3	mirza Ghalib	Jagjit Singh {Mirza Ghalib}	 Hazaron Khwahishein	NO TRACK	[NO TRACK]
../music/mirzaGhalib	,Jagjit Singh,, Chitra Singh {Mirza Ghalib} _ Dil-e-Nadaan.mp3,	mirza Ghalib	,Jagjit Singh,, Chitra Singh {Mirza Ghalib},	 Dil-e-Nadaan	Gajal	[Gajal]
../music/jal	Jal The Band _ Sajni.mp3	jal	Jal The Band	 Sajni	NO ALBUM	[NO ALBUM]
../music/jal	Jal The Band _ Bikhra hoon Main.mp3	jal	Jal The Band	 Bikhra hoon Main	Ghazal	,[Ghazal,,Jagjit Singh,,80s,,Jagjit,,melody],
../music/jal	Jal The Band _ Jal Pari.mp3	jal	Jal The Band	 Jal Pari	Ghazal	[Ghazal]
../music/jal	Jal The Band _ More Piya.mp3	jal	Jal The Band	 More Piya	NO ALBUM	[NO ALBUM]
../music/jal	Jal The Band _ Hamein Itna Pyar.mp3	jal	Jal The Band	 Hamein Itna Pyar	chillout	,[chillout,,chill,,slow,,lounge,,afternoon],
../music/jal	Jal The Band _ Ik Aarzu (Coke Studio Pakistan).mp3	jal	Jal The Band	 Ik Aarzu (Coke Studio Pakistan)	NO ALBUM	[NO ALBUM]
../music/jal	Jal The Band _ Dil Haari.mp3	jal	Jal The Band	 Dil Haari	memories	,[memories,,world,,beautiful,,melancholic,,heartache],
../music/jal	Jal The Band _ Kash Ye Pal.mp3	jal	Jal The Band	 Kash Ye Pal	NO ALBUM	[NO ALBUM]
../music/jal	Jal The Band _ Dil Haray.mp3	jal	Jal The Band	 Dil Haray	NO ALBUM	[NO ALBUM]
../music/pritam	James (Pritam) {Mayur Puri} _ Bheegi Bheegi.mp3	pritam	James (Pritam) {Mayur Puri}	 Bheegi Bheegi	NO TRACK	[NO TRACK]
../music/jamesBay	James Bay _ Best Fake Smile.mp3	james Bay	James Bay	 Best Fake Smile	NO TRACK	[NO TRACK]
../music/jamesBay	James Bay _ Chew On My Heart.mp3	james Bay	James Bay	 Chew On My Heart	NO ALBUM	[NO ALBUM]
../music/jaredHalley	Jared Halley _ GOT theme.mp3	jared Halley	Jared Halley	 GOT theme	NO ALBUM	[NO ALBUM]
../music/jaredHalley	Jared Halley _ Imagine Dragons Mashup.mp3	jared Halley	Jared Halley	 Imagine Dragons Mashup	pop rock	,[pop rock,,lang:Hindi,,jal],
../music/jasleen	Jasleen Royal _ Teri Dastaan.mp3	jasleen	Jasleen Royal	 Teri Dastaan	world	,[world,,Love,,pakistan,,SAJNI- JAL,,rock],
../music/jasleen	Jasleen Royal _ Din Shagna Da.mp3	jasleen	Jasleen Royal	 Din Shagna Da	british	,[british,,love at first listen,,favorite song,,anthem,,2016 single],
../music/jasleen	Jasleen Royal _ Naina's Theme.mp3	jasleen	Jasleen Royal	 Naina's Theme	indie	,[indie,,british,,indie folk],
../music/jasleen	Jasleen Royal _ Kho Gaye Hum Kahan.mp3	jasleen	Jasleen Royal	 Kho Gaye Hum Kahan	Soundtrack	,[Soundtrack,,vocals,,bollywood,,singalong,,Hindi],
../music/jasleen	Jasleen Royal _ Jahaan Tu Chala.mp3	jasleen	Jasleen Royal	 Jahaan Tu Chala	NO TRACK	[NO TRACK]
../music/jasleen	Jasleen Royal (Sneha Khanwalkar) {Amitabh Verma} _ Preet.mp3	jasleen	Jasleen Royal (Sneha Khanwalkar) {Amitabh Verma}	 Preet	NO TRACK	[NO TRACK]
../music/jasleen	,Jasleen Royal,, PNDA _ Kaisi Hai Ye Rut.mp3,	jasleen	,Jasleen Royal,, PNDA,	 Kaisi Hai Ye Rut	NO ALBUM	[NO ALBUM]
../music/raanjhanaa	Javed Ali (AR Rahman) {Irshad Kamil} _ Tum Tak.mp3	raanjhanaa	Javed Ali (AR Rahman) {Irshad Kamil}	 Tum Tak	NO ALBUM	[NO ALBUM]
../music/ar	Javed Ali (AR Rahman) {Javed Akhtar} _ Jashn-E-Bahaaraa.mp3	ar	Javed Ali (AR Rahman) {Javed Akhtar}	 Jashn-E-Bahaaraa	NO TRACK	[NO TRACK]
../music/pritam	,Javed Ali,, Irshan Ashraf,, Shadab (Pritam) {Sayeed Quadri} _ Tu Hi Haqeeqat.mp3,	pritam	,Javed Ali,, Irshan Ashraf,, Shadab (Pritam) {Sayeed Quadri},	 Tu Hi Haqeeqat	baar baar dekho	,[baar baar dekho,,jasleen royal],
../music/delhi6	,Javed Ali,, Kailash Kher (AR Rahman) {Prasoon Joshi} _ Arziyan.mp3,	delhi6	,Javed Ali,, Kailash Kher (AR Rahman) {Prasoon Joshi},	 Arziyan	NO TRACK	[NO TRACK]
../music/javedBashir	,Javed Bashir (Javed Bashir) {Javed Bashir} [Amir Azhar,,Sunny Jimmy Khan,, Syed Zartash Ailiya] _ Piya Tu Kaahe Rootha Re.mp3,	javed Bashir	,Javed Bashir (Javed Bashir) {Javed Bashir} [Amir Azhar,,Sunny Jimmy Khan,, Syed Zartash Ailiya],	 Piya Tu Kaahe Rootha Re	folk	,[folk,,Lo-Fi,,lofi],
../music/javedBashir	Javed Bashir (Sanjay Leela Bhansali) {A.M Turaz} _ Aaj Ibaadat.mp3	javed Bashir	Javed Bashir (Sanjay Leela Bhansali) {A.M Turaz}	 Aaj Ibaadat	NO ALBUM	[NO ALBUM]
../music/javedBashir	,Javed Bashir,, Shreya Ghoshal (Shankar-Ehsaan-Loy {Prasoon Joshi} _ O Rangrez.mp3,	javed Bashir	,Javed Bashir,, Shreya Ghoshal (Shankar-Ehsaan-Loy {Prasoon Joshi},	 O Rangrez	Indian	,[Indian,,arziyan,,Hindi,,india,,Bollywood Soundtracks],
../music/spn	Jay Gruska _ Deans Theme (Orchestral Version).mp3	spn	Jay Gruska	 Deans Theme (Orchestral Version)	Hindi	,[Hindi,,bollywood,,Love,,romantic,,soft],
../music/spn	Jay Gruska _ You Changed Me.mp3	spn	Jay Gruska	 You Changed Me	Hindi	,[Hindi,,world,,lounge,,Indian,,bollywood],
../music/spn	Jay Gruska _ Bloodlust Theme.mp3	spn	Jay Gruska	 Bloodlust Theme	NO ALBUM	[NO ALBUM]
../music/spn	Jay Gruska _ Tears In Their Beers.mp3	spn	Jay Gruska	 Tears In Their Beers	NO ALBUM	[NO ALBUM]
../music/spn	Jay Gruska _ Sam Opens Up.mp3	spn	Jay Gruska	 Sam Opens Up	NO ALBUM	[NO ALBUM]
../music/honeysuckle	JD Souther _ You're Only Lonely.mp3	honeysuckle	JD Souther	 You're Only Lonely	Fusion	,[Fusion,,bollywood,,Hindi,,indian rock,,absolute favourites],
../music/emo	Jens Kuross _ Spiraling.mp3	emo	Jens Kuross	 Spiraling	NO ALBUM	[NO ALBUM]
../music/emo	Jetta _ I'd Love to Change the World.mp3	emo	Jetta	 I'd Love to Change the World	NO TRACK	[NO TRACK]
../music/emo	Joan Jett & The Blackhearts _ I Hate Myself for Loving You.mp3	emo	Joan Jett & The Blackhearts	 I Hate Myself for Loving You	NO TRACK	[NO TRACK]
../music/emo	Joan Osborne _ If God Was One Of Us.mp3	emo	Joan Osborne	 If God Was One Of Us	NO ALBUM	[NO ALBUM]
../music/callMeByYourName	,Joe Esposito _ Lady,, Lady,, Lady.mp3,	call MeByYourName	Joe Esposito	, Lady,, Lady,, Lady,	NO TRACK	[NO TRACK]
../music/honeysuckle	Johannes Bornlöf _ Nocturnal Waltz.mp3	honeysuckle	Johannes Bornlöf	 Nocturnal Waltz	classic rock	,[classic rock,,70s,,singer-songwriter,,Mellow,,rock],
../music/callMeByYourName	John Adams _ Hallelujah Junction (1st Movement).mp3	call MeByYourName	John Adams	 Hallelujah Junction (1st Movement)	NO ALBUM	[NO ALBUM]
../music/howToTrainYourDragon	John Powell _ The Downed Dragon.mp3	how ToTrainYourDragon	John Powell	 The Downed Dragon	cover	,[cover,,Person of interest,,indie pop,,ost,,female vocal],
../music/howToTrainYourDragon	John Powell _ See You Tomorrow.mp3	how ToTrainYourDragon	John Powell	 See You Tomorrow	rock	,[rock,,80s,,female vocalists,,hard rock,,classic rock],
../music/howToTrainYourDragon	,John Powell _ Focus,, Hiccup!.mp3,	how ToTrainYourDragon	John Powell	, Focus,, Hiccup!,	female vocalists	,[female vocalists,,Love,,Ballad,,FUCKING AWESOME,,Younger Days],
../music/howToTrainYourDragon	John Powell _ Astrid Goes For A Spin.mp3	how ToTrainYourDragon	John Powell	 Astrid Goes For A Spin	California	,[California,,eclectonia,,Ladies and gentlemen - Boys and girls,,1983,,aleister crowley],
../music/howToTrainYourDragon	John Powell _ Sticks & Stones.mp3	how ToTrainYourDragon	John Powell	 Sticks & Stones	chillout	,[chillout,,piano],
../music/howToTrainYourDragon	John Powell _ The Dragon Book.mp3	how ToTrainYourDragon	John Powell	 The Dragon Book	NO ALBUM	[NO ALBUM]
../music/howToTrainYourDragon	John Powell _ Battling The Green Death.mp3	how ToTrainYourDragon	John Powell	 Battling The Green Death	Classical	,[Classical,,instrumental,,british,,score],
../music/howToTrainYourDragon	John Powell _ Coming Back Around.mp3	how ToTrainYourDragon	John Powell	 Coming Back Around	Classical	,[Classical,,instrumental,,Soundtrack,,british,,epic],
../music/howToTrainYourDragon	John Powell _ The Cove.mp3	how ToTrainYourDragon	John Powell	 The Cove	Soundtrack	,[Soundtrack,,instrumental,,Classical,,british,,beautiful],
../music/howToTrainYourDragon	John Powell _ New Tail.mp3	how ToTrainYourDragon	John Powell	 New Tail	Classical	,[Classical,,instrumental,,british,,beautiful,,Stunning],
../music/howToTrainYourDragon	John Powell _ The Vikings Have Their Tea.mp3	how ToTrainYourDragon	John Powell	 The Vikings Have Their Tea	instrumental	,[instrumental,,Soundtrack,,Classical,,score,,british],
../music/howToTrainYourDragon	John Powell _ Counter Attack.mp3	how ToTrainYourDragon	John Powell	 Counter Attack	Soundtrack	,[Soundtrack,,instrumental,,Classical,,epic,,score],
../music/howToTrainYourDragon	John Powell _ Dragon's Den.mp3	how ToTrainYourDragon	John Powell	 Dragon's Den	instrumental	,[instrumental,,Soundtrack,,Classical,,score,,british],
../music/howToTrainYourDragon	John Powell _ Dragon Battle.mp3	how ToTrainYourDragon	John Powell	 Dragon Battle	NO ALBUM	[NO ALBUM]
../music/howToTrainYourDragon	John Powell _ This Time For Sure.mp3	how ToTrainYourDragon	John Powell	 This Time For Sure	Soundtrack	,[Soundtrack,,instrumental,,beautiful,,Classical,,sad],
../music/howToTrainYourDragon	John Powell _ This Is Berk.mp3	how ToTrainYourDragon	John Powell	 This Is Berk	instrumental	,[instrumental,,Soundtrack,,epic,,beautiful,,celtic],
../music/howToTrainYourDragon	John Powell _ Forbidden Friendship.mp3	how ToTrainYourDragon	John Powell	 Forbidden Friendship	Classical	,[Classical,,Soundtrack,,instrumental,,british,,score],
