folder,file,album,artist,title
"../music/taal","Asha Bhosle, Aditya Narayan Richa S (AR Rahman) _ Kahin Aag Lage Lag Jaaye.mp3","taal","Asha Bhosle, Aditya Narayan Richa S (AR Rahman)", "Kahin Aag Lage Lag Jaaye"
"../music/taal","Sukhwinder Singh, Alka Yagnik (AR Rahman) {Anand Bakshi} _ Ramta Jogi Taal.mp3","taal","Sukhwinder Singh, Alka Yagnik (AR Rahman) {Anand Bakshi}", "Ramta Jogi Taal"
"../music/protein","Markus J. Buehler _ Sonification of the Coronavirus Spike Protein (Amino Acid Scale).mp3","protein","Markus J. Buehler", "Sonification of the Coronavirus Spike Protein (Amino Acid Scale)"
"../music/protein","Markus J. Buehler _ Viral koto ensemble of protein 4osd.mp3","protein","Markus J. Buehler", "Viral koto ensemble of protein 4osd"
"../music/protein","Markus J. Buehler _ Honeybee Silk.mp3","protein","Markus J. Buehler", "Honeybee Silk"
"../music/protein","Markus J. Buehler _ Concerto of a De Novo Protein.mp3","protein","Markus J. Buehler", "Concerto of a De Novo Protein"
"../music/protein","Markus J. Buehler _ Viral Protein Jam.mp3","protein","Markus J. Buehler", "Viral Protein Jam"
"../music/protein","Markus J. Buehler _ Ambient Viral Jam (Protein Inceptionism).mp3","protein","Markus J. Buehler", "Ambient Viral Jam (Protein Inceptionism)"
"../music/protein","Markus J. Buehler _ Collagen Etude.mp3","protein","Markus J. Buehler", "Collagen Etude"
"../music/protein","Markus J. Buehler _ Reflection of Infection (for Piano).mp3","protein","Markus J. Buehler", "Reflection of Infection (for Piano)"
"../music/aloknandaDasgupta","Alokananda Dasgupta _ Escape.mp3","aloknanda Dasgupta","Alokananda Dasgupta", "Escape"
"../music/aloknandaDasgupta","Alokananda Dasgupta _ Sacred Games Background Score - Suspense.mp3","aloknanda Dasgupta","Alokananda Dasgupta", "Sacred Games Background Score - Suspense"
"../music/aloknandaDasgupta","Alokananda Dasgupta _ Tope Theme.mp3","aloknanda Dasgupta","Alokananda Dasgupta", "Tope Theme"
"../music/aloknandaDasgupta","Tejas Menon, Aloknanda Dasgupta {Rajeshwari Dasgupta} _ Dheemi.mp3","aloknanda Dasgupta","Tejas Menon, Aloknanda Dasgupta {Rajeshwari Dasgupta}", "Dheemi"
"../music/aloknandaDasgupta","Alokananda Dasgupta _ I Am Trapped .mp3","aloknanda Dasgupta","Alokananda Dasgupta", "I Am Trapped "
"../music/advait","Sangeetha, P.N.D.A, Advait _ Manzil Ke Is mod Pe.mp3","advait","Sangeetha, P.N.D.A, Advait", "Manzil Ke Is mod Pe"
"../music/advait","Nuke,Bri Muso (Advait, Nuke) {Nuke} [Advait] _ Teri Parchhai.mp3","advait","Nuke,Bri Muso (Advait, Nuke) {Nuke} [Advait]", "Teri Parchhai"
"../music/advait","Ellie Goulding, Advait  _ Love Me Like You Do - lofi.mp3","advait","Ellie Goulding, Advait ", "Love Me Like You Do - lofi"
"../music/advait","Advait x P.N.D.A _ Main So Gaya Hoon.mp3","advait","Advait x P.N.D.A", "Main So Gaya Hoon"
"../music/kk","KK (Pritam) {Nilesh Mishra} _ Kya Mujhe Pyaar Hai.mp3","kk","KK (Pritam) {Nilesh Mishra}", "Kya Mujhe Pyaar Hai"
"../music/kk","KK (Pritam) {Sayeed Quadri} _ Dil Ibaadat.mp3","kk","KK (Pritam) {Sayeed Quadri}", "Dil Ibaadat"
"../music/kk","KK (Mithoon) {Sayeed Quadri} _ Beete lamhe.mp3","kk","KK (Mithoon) {Sayeed Quadri}", "Beete lamhe"
"../music/kk","KK (Pritam) {Sayeed Quadri} _ Tuhi Meri Shab Hai.mp3","kk","KK (Pritam) {Sayeed Quadri}", "Tuhi Meri Shab Hai"
"../music/discoDancer","Parvati Khan (Bappi Lahiri) {Anjaan} _ Jimmi Jimmi Jimmi.mp3","disco Dancer","Parvati Khan (Bappi Lahiri) {Anjaan}", "Jimmi Jimmi Jimmi"
"../music/discoDancer","Bappi Lahiri (Bappi Lahiri) {Anjaan} _ Yaad Aa Raha Hai.mp3","disco Dancer","Bappi Lahiri (Bappi Lahiri) {Anjaan}", "Yaad Aa Raha Hai"
"../music/discoDancer","Vijay Benedict (Bappi Lahiri)  {Anjaan} _ I Am A Disco Dancer.mp3","disco Dancer","Vijay Benedict (Bappi Lahiri)  {Anjaan}", "I Am A Disco Dancer"
"../music/discoDancer","Bappi Lahiri, Usha Uthup {Faruk Kaiser} _  Koi Yahan Aha Nache Nache.mp3","disco Dancer","Bappi Lahiri, Usha Uthup {Faruk Kaiser}", " Koi Yahan Aha Nache Nache"
"../music/broods","Broods _ Heartlines.mp3","broods","Broods", "Heartlines"
"../music/broods","Broods _ Bridges.mp3","broods","Broods", "Bridges"
"../music/broods","Broods _ Never Gonna Change.mp3","broods","Broods", "Never Gonna Change"
"../music/papon","Papon _ Ranjish Hi Sahi.mp3","papon","Papon", "Ranjish Hi Sahi"
"../music/papon","Papon {Varun Grover} _ Moh Moh Ke Dhaage.mp3","papon","Papon {Varun Grover}", "Moh Moh Ke Dhaage"
"../music/papon","Papon (MM Kreem) {Irshaad Kaamil} _ Kaun Mera.mp3","papon","Papon (MM Kreem) {Irshaad Kaamil}", "Kaun Mera"
"../music/papon","Papon (Midival Punditz) _ Purvayi.mp3","papon","Papon (Midival Punditz)", "Purvayi"
"../music/papon","Papon (Pritam) _ Jiyen Kyun.mp3","papon","Papon (Pritam)", "Jiyen Kyun"
"../music/papon","Papon, Shashaa Tirupati _ Siyaahii.mp3","papon","Papon, Shashaa Tirupati", "Siyaahii"
"../music/zebNhaniya","Zeb & Haniya, Javed Bashir _ Rona Chor Diya - Coke Studio Pakistan Season 2.mp3","zeb Nhaniya","Zeb & Haniya, Javed Bashir", "Rona Chor Diya - Coke Studio Pakistan Season 2"
"../music/zebNhaniya","Zeb Bangash _ Roshe.mp3","zeb Nhaniya","Zeb Bangash", "Roshe"
"../music/zebNhaniya","Zeb & Haniya, Javed Bashir _ Chal diye - Coke Studio Pakistan Season 2.mp3","zeb Nhaniya","Zeb & Haniya, Javed Bashir", "Chal diye - Coke Studio Pakistan Season 2"
"../music/markBradshaw","Mark Bradshaw _ Top of the Lake Opening Titles.mp3","mark Bradshaw","Mark Bradshaw", "Top of the Lake Opening Titles"
"../music/markBradshaw","Mark Bradshaw _ Hello Darling.mp3","mark Bradshaw","Mark Bradshaw", "Hello Darling"
"../music/howToTrainYourDragon","John Powell _ The Downed Dragon.mp3","how ToTrainYourDragon","John Powell", "The Downed Dragon"
"../music/howToTrainYourDragon","John Powell _ See You Tomorrow.mp3","how ToTrainYourDragon","John Powell", "See You Tomorrow"
"../music/howToTrainYourDragon","John Powell _ Focus, Hiccup!.mp3","how ToTrainYourDragon","John Powell", "Focus, Hiccup!"
"../music/howToTrainYourDragon","John Powell _ Astrid Goes For A Spin.mp3","how ToTrainYourDragon","John Powell", "Astrid Goes For A Spin"
"../music/howToTrainYourDragon","John Powell _ Sticks & Stones.mp3","how ToTrainYourDragon","John Powell", "Sticks & Stones"
"../music/howToTrainYourDragon","John Powell _ The Dragon Book.mp3","how ToTrainYourDragon","John Powell", "The Dragon Book"
"../music/howToTrainYourDragon","John Powell _ Battling The Green Death.mp3","how ToTrainYourDragon","John Powell", "Battling The Green Death"
"../music/howToTrainYourDragon","John Powell _ Coming Back Around.mp3","how ToTrainYourDragon","John Powell", "Coming Back Around"
"../music/howToTrainYourDragon","John Powell _ The Cove.mp3","how ToTrainYourDragon","John Powell", "The Cove"
"../music/howToTrainYourDragon","John Powell _ New Tail.mp3","how ToTrainYourDragon","John Powell", "New Tail"
"../music/howToTrainYourDragon","John Powell _ The Vikings Have Their Tea.mp3","how ToTrainYourDragon","John Powell", "The Vikings Have Their Tea"
"../music/howToTrainYourDragon","John Powell _ Counter Attack.mp3","how ToTrainYourDragon","John Powell", "Counter Attack"
"../music/howToTrainYourDragon","John Powell _ Dragon's Den.mp3","how ToTrainYourDragon","John Powell", "Dragon's Den"
"../music/howToTrainYourDragon","John Powell _ Dragon Battle.mp3","how ToTrainYourDragon","John Powell", "Dragon Battle"
"../music/howToTrainYourDragon","John Powell _ This Time For Sure.mp3","how ToTrainYourDragon","John Powell", "This Time For Sure"
"../music/howToTrainYourDragon","John Powell _ This Is Berk.mp3","how ToTrainYourDragon","John Powell", "This Is Berk"
"../music/howToTrainYourDragon","John Powell _ Forbidden Friendship.mp3","how ToTrainYourDragon","John Powell", "Forbidden Friendship"
"../music/howToTrainYourDragon","John Powell _ The Kill Ring.mp3","how ToTrainYourDragon","John Powell", "The Kill Ring"
"../music/howToTrainYourDragon","John Powell _ Dragon Training.mp3","how ToTrainYourDragon","John Powell", "Dragon Training"
"../music/howToTrainYourDragon","John Powell _ Ready The Ships.mp3","how ToTrainYourDragon","John Powell", "Ready The Ships"
"../music/howToTrainYourDragon","John Powell _ Not So Fireproof.mp3","how ToTrainYourDragon","John Powell", "Not So Fireproof"
"../music/howToTrainYourDragon","John Powell _ Where's Hiccup.mp3","how ToTrainYourDragon","John Powell", "Where's Hiccup"
"../music/howToTrainYourDragon","John Powell _ Wounded.mp3","how ToTrainYourDragon","John Powell", "Wounded"
"../music/dilSe","Lata Mangeshkar (AR Rahman) _ Jiya Jale.mp3","dil Se","Lata Mangeshkar (AR Rahman)", "Jiya Jale"
"../music/dilSe","Udit Narayan, Mahalakshmi Iyer (AR Rahman) {Gulzar} _ E Ajnabi Tu Bhi Kabhi.mp3","dil Se","Udit Narayan, Mahalakshmi Iyer (AR Rahman) {Gulzar}", "E Ajnabi Tu Bhi Kabhi"
"../music/dilSe","KS Harisankar,Pragathi Band,Rajhesh Vaidhya (AR Rahman) _ Jiya Jale - Kurvalikiliye.mp3","dil Se","KS Harisankar,Pragathi Band,Rajhesh Vaidhya (AR Rahman)", "Jiya Jale - Kurvalikiliye"
"../music/dilSe","Sonu Nigam, Kavita Krishnamurthy (AR Rahman) _ Satrangi Re.mp3","dil Se","Sonu Nigam, Kavita Krishnamurthy (AR Rahman)", "Satrangi Re"
"../music/toveLo","Tove Lo _ Scream My Name.mp3","tove Lo","Tove Lo", "Scream My Name"
"../music/toveLo","Tove Lo _ Disco Tits.mp3","tove Lo","Tove Lo", "Disco Tits"
"../music/toveLo","Tove Lo _ Scars.mp3","tove Lo","Tove Lo", "Scars"
"../music/toveLo","Tove Lo _ Habits.mp3","tove Lo","Tove Lo", "Habits"
"../music/toveLo","Tove Lo _ Sadder Badder Cooler.mp3","tove Lo","Tove Lo", "Sadder Badder Cooler"
"../music/toveLo","Tove Lo _ Moments.mp3","tove Lo","Tove Lo", "Moments"
"../music/toveLo","Tove Lo _ Cool Girl.mp3","tove Lo","Tove Lo", "Cool Girl"
"../music/simplyThree","Simply Three _ The Factory.mp3","simply Three","Simply Three", "The Factory"
"../music/simplyThree","Simply Three _ Latch.mp3","simply Three","Simply Three", "Latch"
"../music/simplyThree","Simply Three _ Circles - cover.mp3","simply Three","Simply Three", "Circles - cover"
"../music/simplyThree","Simply Three _ Rain.mp3","simply Three","Simply Three", "Rain"
"../music/simplyThree","Simply Three _ Maverick.mp3","simply Three","Simply Three", "Maverick"
"../music/simplyThree","Simply Three _ Heart's Harmony.mp3","simply Three","Simply Three", "Heart's Harmony"
"../music/vishaalShekhar","Shafqat Amanat Ali, Vishal Dadlani, Shekhar Ravjiani, Clinton Cerejo'S Choir (Vishal-Shekhar) {Kumaar} _  Dildara.mp3","vishaal Shekhar","Shafqat Amanat Ali, Vishal Dadlani, Shekhar Ravjiani, Clinton Cerejo'S Choir (Vishal-Shekhar) {Kumaar}", " Dildara"
"../music/vishaalShekhar","Vishal Dadlani (Vishaal-Shekhar) {Jaaved Akhtar} _ Saaiyaan.mp3","vishaal Shekhar","Vishal Dadlani (Vishaal-Shekhar) {Jaaved Akhtar}", "Saaiyaan"
"../music/vishaalShekhar","Vishal Dadlani, Sonu Kakkar (Clinton Cerejo) _ Madari - Coke Studio India Season 2.mp3","vishaal Shekhar","Vishal Dadlani, Sonu Kakkar (Clinton Cerejo)", "Madari - Coke Studio India Season 2"
"../music/vishaalShekhar","Arijit Singh (Vishal-Shekhar) {Jaideep Sahni} _ Nashe Si Chadh Gayi.mp3","vishaal Shekhar","Arijit Singh (Vishal-Shekhar) {Jaideep Sahni}", "Nashe Si Chadh Gayi"
"../music/vishaalShekhar","Shafqat Amanat Ali, Sunidhi Chauhan (Vishaal-Shekhar) {Vishal Dadlani} _ Bin Tere.mp3","vishaal Shekhar","Shafqat Amanat Ali, Sunidhi Chauhan (Vishaal-Shekhar) {Vishal Dadlani}", "Bin Tere"
"../music/vishaalShekhar","Rahat Fateh Ali Khan, Shruti Pathak (Vishaal-Shekhar) _ Aas Paas Kuda.mp3","vishaal Shekhar","Rahat Fateh Ali Khan, Shruti Pathak (Vishaal-Shekhar)", "Aas Paas Kuda"
"../music/sia","Sia _ Unstoppable.mp3","sia","Sia", "Unstoppable"
"../music/sia","Sia _ Breath Me.mp3","sia","Sia", "Breath Me"
"../music/sia","Sia _ Alive.mp3","sia","Sia", "Alive"
"../music/sia","Sia _ Big Girls Cry.mp3","sia","Sia", "Big Girls Cry"
"../music/sia","Sia _ Cheap Thrills.mp3","sia","Sia", "Cheap Thrills"
"../music/noble","Noble Man (James) _ Baba - cover.mp3","noble","Noble Man (James)", "Baba - cover"
"../music/noble","Noble Man (James,Pritam) _ Alvida - cover.mp3","noble","Noble Man (James,Pritam)", "Alvida - cover"
"../music/noble","Noble Man (Rabindronath Tagore) {Rabindranath Tagore} _ Akash Bhora Shurjo Tara.mp3","noble","Noble Man (Rabindronath Tagore) {Rabindranath Tagore}", "Akash Bhora Shurjo Tara"
"../music/noble","Noble Man (Fossils) _ Aro Ekbar - cover.mp3","noble","Noble Man (Fossils)", "Aro Ekbar - cover"
"../music/raazi","Arijit Singh (Shankar-Ehsaan-Loy) {Gulzar} _ Raazi.mp3","raazi","Arijit Singh (Shankar-Ehsaan-Loy) {Gulzar}", "Raazi"
"../music/raazi","Arijit Singh _ Ae Watan (Shankar-Ehsaan-Loy) {Gulzaar}.mp3","raazi","Arijit Singh", "Ae Watan (Shankar-Ehsaan-Loy) {Gulzaar}"
"../music/raazi","Harshdeep Kaur, Vibha Saraf & Shankar Mahadevan  (Shankar-Ehsaan-Loy) {Gulzar} [Tapas Roy, Arshad Khan, Dipesh Varma, Satyajit Jamsandekar] _ Dilbaro.mp3","raazi","Harshdeep Kaur, Vibha Saraf & Shankar Mahadevan  (Shankar-Ehsaan-Loy) {Gulzar} [Tapas Roy, Arshad Khan, Dipesh Varma, Satyajit Jamsandekar]", "Dilbaro"
"../music/nusrat","Nusrat Fateh Ali Khan _ Sanware Tore Bin Jiya.mp3","nusrat","Nusrat Fateh Ali Khan", "Sanware Tore Bin Jiya"
"../music/nusrat","Nusrat Fateh Ali Khan _ Piya Re.mp3","nusrat","Nusrat Fateh Ali Khan", "Piya Re"
"../music/nusrat","Nusrat Fateh Ali Khan _ Tere Bin Nai Lagda.mp3","nusrat","Nusrat Fateh Ali Khan", "Tere Bin Nai Lagda"
"../music/nusrat","Nusrat Fateh Ali Khan _ Afreen afreen.mp3","nusrat","Nusrat Fateh Ali Khan", "Afreen afreen"
"../music/nusrat","Chinmayee _ Afreen Afreen.mp3","nusrat","Chinmayee", "Afreen Afreen"
"../music/lauv","Lauv _ I Like Me Better.mp3","lauv","Lauv", "I Like Me Better"
"../music/lauv","Lauv, Anne-Marie _ fuck, i'm lonely.mp3","lauv","Lauv, Anne-Marie", "fuck, i'm lonely"
"../music/lauv","Lauv _ The Other.mp3","lauv","Lauv", "The Other"
"../music/lauv","Lauv & Troye Sivan _ i'm so tired.mp3","lauv","Lauv & Troye Sivan", "i'm so tired"
"../music/metallica","Metallica _ Fade To Black.mp3","metallica","Metallica", "Fade To Black"
"../music/metallica","Metallica _ The Unforgiven I & II & III.mp3","metallica","Metallica", "The Unforgiven I & II & III"
"../music/metallica","Metallica _ Nothing Else Matters.mp3","metallica","Metallica", "Nothing Else Matters"
"../music/bandRecords","Green Day _ Boulevard of Broken Dreams.mp3","band Records","Green Day", "Boulevard of Broken Dreams"
"../music/bandRecords","Eagles _ Hotel California.mp3","band Records","Eagles", "Hotel California"
"../music/bharatChauhan","Bharat Chauhan _ Ghar.mp3","bharat Chauhan","Bharat Chauhan", "Ghar"
"../music/bharatChauhan","Bharat Chauhan _ Tu Hoti Toh.mp3","bharat Chauhan","Bharat Chauhan", "Tu Hoti Toh"
"../music/ewanMaccoll","Ewan Maccoll _  Brother did you Weep.mp3","ewan Maccoll","Ewan Maccoll", " Brother did you Weep"
"../music/ewanMaccoll","Ewan Maccoll _ The Manchester Rambler.mp3","ewan Maccoll","Ewan Maccoll", "The Manchester Rambler"
"../music/agnee","Agnee _ Kaise Ho Tum.mp3","agnee","Agnee", "Kaise Ho Tum"
"../music/agnee","Agnee _ Karvan.mp3","agnee","Agnee", "Karvan"
"../music/agnee","Agnee _ Sadaa.mp3","agnee","Agnee", "Sadaa"
"../music/agnee","Agnee _ Ujale Baaz.mp3","agnee","Agnee", "Ujale Baaz"
"../music/agnee","Agnee _ Aahatein.mp3","agnee","Agnee", "Aahatein"
"../music/agnee","Agnee _ Shaam Tanha.mp3","agnee","Agnee", "Shaam Tanha"
"../music/javedBashir","Javed Bashir (Javed Bashir) {Javed Bashir} [Amir Azhar,Sunny Jimmy Khan, Syed Zartash Ailiya] _ Piya Tu Kaahe Rootha Re.mp3","javed Bashir","Javed Bashir (Javed Bashir) {Javed Bashir} [Amir Azhar,Sunny Jimmy Khan, Syed Zartash Ailiya]", "Piya Tu Kaahe Rootha Re"
"../music/javedBashir","Javed Bashir (Sanjay Leela Bhansali) {A.M Turaz} _ Aaj Ibaadat.mp3","javed Bashir","Javed Bashir (Sanjay Leela Bhansali) {A.M Turaz}", "Aaj Ibaadat"
"../music/javedBashir","Javed Bashir, Shreya Ghoshal (Shankar-Ehsaan-Loy {Prasoon Joshi} _ O Rangrez.mp3","javed Bashir","Javed Bashir, Shreya Ghoshal (Shankar-Ehsaan-Loy {Prasoon Joshi}", "O Rangrez"
"../music/billie","Billie Eilish, Khalid _ lovely.mp3","billie","Billie Eilish, Khalid", "lovely"
"../music/billie","Billie Eilish _ bad guy.mp3","billie","Billie Eilish", "bad guy"
"../music/billie","Billie Eilish _ bury a friend.mp3","billie","Billie Eilish", "bury a friend"
"../music/billie","Billie Eilish _ everything i wanted.mp3","billie","Billie Eilish", "everything i wanted"
"../music/13.0.0.0.0","This Town Needs Guns _ 2 Birds, 1 Stone and an Empty Stomach.mp3","13.0.0.0.0","This Town Needs Guns", "2 Birds, 1 Stone and an Empty Stomach"
"../music/13.0.0.0.0","This Town Needs Guns _ Nice Riff, Clichard.mp3","13.0.0.0.0","This Town Needs Guns", "Nice Riff, Clichard"
"../music/13.0.0.0.0","This Town Needs Guns _ Pygmy Polygamy.mp3","13.0.0.0.0","This Town Needs Guns", "Pygmy Polygamy"
"../music/13.0.0.0.0","This Town Needs Guns _ In the Branches of Yggdrasil.mp3","13.0.0.0.0","This Town Needs Guns", "In the Branches of Yggdrasil"
"../music/13.0.0.0.0","This Town Needs Guns _ 13.0.0.0.1.mp3","13.0.0.0.0","This Town Needs Guns", "13.0.0.0.1"
"../music/citylights","Arijit Songh (Jeet Gannguli) {Rashmi Singh} _ Ek Charraiya.mp3","citylights","Arijit Songh (Jeet Gannguli) {Rashmi Singh}", "Ek Charraiya"
"../music/citylights","Arijit Singh (Jeet Ganguli) {Rashmi Singh} _ Soney Do.mp3","citylights","Arijit Singh (Jeet Ganguli) {Rashmi Singh}", "Soney Do"
"../music/ishqiya","Rahat Fateh Ali Khan _ Dil Ka Mizaaj Ishqiya.mp3","ishqiya","Rahat Fateh Ali Khan", "Dil Ka Mizaaj Ishqiya"
"../music/ishqiya","Rekha Bhardwaj (Vishal Bhardwaj) {Gulzar} _ Jagaave Saari Raina.mp3","ishqiya","Rekha Bhardwaj (Vishal Bhardwaj) {Gulzar}", "Jagaave Saari Raina"
"../music/ishqiya","Rahat Fateh Ali Khan _ Dil To Bachcha Hai.mp3","ishqiya","Rahat Fateh Ali Khan", "Dil To Bachcha Hai"
"../music/ishqiya","Mika, Sukhwinder (Vishal Bharadwaj) {Gulzar} _ In e Batutta.mp3","ishqiya","Mika, Sukhwinder (Vishal Bharadwaj) {Gulzar}", "In e Batutta"
"../music/aashiqui2","Mustafa Zahid (Jeet Ganguly) {Sanjay Masoomm} _ Bhula Dena Mujhe.mp3","aashiqui2","Mustafa Zahid (Jeet Ganguly) {Sanjay Masoomm}", "Bhula Dena Mujhe"
"../music/aashiqui2","KK, Tulsi Kumar (Jeet Ganguly) {Irshaad Kaamil} _ Piya Aaye Na.mp3","aashiqui2","KK, Tulsi Kumar (Jeet Ganguly) {Irshaad Kaamil}", "Piya Aaye Na"
"../music/aashiqui2","Arijit Singh (Jeet Ganguly) {Irshad Kamil} _ Milne Hai Mujhse Aayi.mp3","aashiqui2","Arijit Singh (Jeet Ganguly) {Irshad Kamil}", "Milne Hai Mujhse Aayi"
"../music/aashiqui2","Arijit Singh (Mithoon) _ Tum Hi Ho.mp3","aashiqui2","Arijit Singh (Mithoon)", "Tum Hi Ho"
"../music/deathInTheGunj","Sagar Desai _ The Sweater.mp3","death InTheGunj","Sagar Desai", "The Sweater"
"../music/deathInTheGunj","Sagar Desai _ Into the Gunj.mp3","death InTheGunj","Sagar Desai", "Into the Gunj"
"../music/deathInTheGunj","Sagar Desai _ Kabaddi.mp3","death InTheGunj","Sagar Desai", "Kabaddi"
"../music/deathInTheGunj","Sagar Desai _ A Death in the Gunj.mp3","death InTheGunj","Sagar Desai", "A Death in the Gunj"
"../music/deathInTheGunj","Sagar Desai _ Shutu's Pain.mp3","death InTheGunj","Sagar Desai", "Shutu's Pain"
"../music/deathInTheGunj","Sagar Desai _ Planchette.mp3","death InTheGunj","Sagar Desai", "Planchette"
"../music/imagineDragons","Imagine Dragons _ Demons.mp3","imagine Dragons","Imagine Dragons", "Demons"
"../music/imagineDragons","Imagine Dragons _ Monster.mp3","imagine Dragons","Imagine Dragons", "Monster"
"../music/imagineDragons","Imagine Dragons _ Believer.mp3","imagine Dragons","Imagine Dragons", "Believer"
"../music/imagineDragons","Imagine Dragons _ Roots.mp3","imagine Dragons","Imagine Dragons", "Roots"
"../music/imagineDragons","Imagine Dragons _ Radioactive.mp3","imagine Dragons","Imagine Dragons", "Radioactive"
"../music/imagineDragons","Imagine Dragons _ Bad Liar.mp3","imagine Dragons","Imagine Dragons", "Bad Liar"
"../music/indianLofi","Indian Lofi _ Paper Planes.mp3","indian Lofi","Indian Lofi", "Paper Planes"
"../music/indianLofi","Indian Lofi _ Raat.mp3","indian Lofi","Indian Lofi", "Raat"
"../music/jamesBay","James Bay _ Best Fake Smile.mp3","james Bay","James Bay", "Best Fake Smile"
"../music/jamesBay","James Bay _ Chew On My Heart.mp3","james Bay","James Bay", "Chew On My Heart"
"../music/spn","Kora - tumblr user samdyke _ americanamusicbox.mp3","spn","Kora - tumblr user samdyke", "americanamusicbox"
"../music/spn","Jay Gruska _ Deans Theme (Orchestral Version).mp3","spn","Jay Gruska", "Deans Theme (Orchestral Version)"
"../music/spn","Sila - tumblr user marvells _ you changed me music box.mp3","spn","Sila - tumblr user marvells", "you changed me music box"
"../music/spn","Jay Gruska _ You Changed Me.mp3","spn","Jay Gruska", "You Changed Me"
"../music/spn","Jay Gruska _ Bloodlust Theme.mp3","spn","Jay Gruska", "Bloodlust Theme"
"../music/spn","Skyler Williams _ You Changed Me - Castiel's Theme.mp3","spn","Skyler Williams", "You Changed Me - Castiel's Theme"
"../music/spn","Jay Gruska _ Tears In Their Beers.mp3","spn","Jay Gruska", "Tears In Their Beers"
"../music/spn","Jay Gruska _ Sam Opens Up.mp3","spn","Jay Gruska", "Sam Opens Up"
"../music/shafqat","Shafqat Amanat Ali _ Aankhon Kay Sagar - Coke Studio Pakistan Season 2.mp3","shafqat","Shafqat Amanat Ali", "Aankhon Kay Sagar - Coke Studio Pakistan Season 2"
"../music/shafqat","Shafqat Amanat Ali (Shankar-Ehsaan-Loy) {Niranjan Iyengar} _ Tere Naina.mp3","shafqat","Shafqat Amanat Ali (Shankar-Ehsaan-Loy) {Niranjan Iyengar}", "Tere Naina"
"../music/shafqat","Shafqat Amanat Ali _ Khamaj.mp3","shafqat","Shafqat Amanat Ali", "Khamaj"
"../music/shafqat","Shafqat Amanat Ali, Shankar Mahadevan, Caralisa Monteiro (Shankar-Ehsaan-Loy) {Javed Akhtar} _ Mitwa.mp3","shafqat","Shafqat Amanat Ali, Shankar Mahadevan, Caralisa Monteiro (Shankar-Ehsaan-Loy) {Javed Akhtar}", "Mitwa"
"../music/kishoreKumar","Kishore Kumar, Asha Bhosle (Bappi Lahiri) {Anjaan} _ Inteha Ho Gayi Intezaar Ki.mp3","kishore Kumar","Kishore Kumar, Asha Bhosle (Bappi Lahiri) {Anjaan}", "Inteha Ho Gayi Intezaar Ki"
"../music/kishoreKumar","Kishore Kumar, Amitabh Bachhan (Laxmikant Pyarelal) {Anand Bakshi} _ My Name Is Anthony Gonsalves.mp3","kishore Kumar","Kishore Kumar, Amitabh Bachhan (Laxmikant Pyarelal) {Anand Bakshi}", "My Name Is Anthony Gonsalves"
"../music/ciggaretesAfterSex","Cigarettes After Sex _ Affection.mp3","ciggaretes AfterSex","Cigarettes After Sex", "Affection"
"../music/ciggaretesAfterSex","Cigarettes After Sex _ Apocalypse.mp3","ciggaretes AfterSex","Cigarettes After Sex", "Apocalypse"
"../music/delhiBelly","Ram Sampath (Ram Sampath) {Amitabh Bhattacharya} _ DK Bose.mp3","delhi Belly","Ram Sampath (Ram Sampath) {Amitabh Bhattacharya}", "DK Bose"
"../music/delhiBelly","Keerthi Sagathia (Ram Sampath) {Munna Dhiman} _ Switti Switti.mp3","delhi Belly","Keerthi Sagathia (Ram Sampath) {Munna Dhiman}", "Switti Switti"
"../music/delhiBelly","Keerthi Sagathia (Ram Sampath){Akshat Verma, Munna Dhiman} _ Nakkadwaley Disco, Udhaarwaley Khisko.mp3","delhi Belly","Keerthi Sagathia (Ram Sampath){Akshat Verma, Munna Dhiman}", "Nakkadwaley Disco, Udhaarwaley Khisko"
"../music/musicForScientists","Patric Olleson _ The Current.mp3","music ForScientists","Patric Olleson", "The Current"
"../music/musicForScientists","Patric Olleson _ All We Have.mp3","music ForScientists","Patric Olleson", "All We Have"
"../music/musicForScientists","Patric Olleson _ For Your Love.mp3","music ForScientists","Patric Olleson", "For Your Love"
"../music/musicForScientists","Patric Olleson _ Aristarchus in the Rain.mp3","music ForScientists","Patric Olleson", "Aristarchus in the Rain"
"../music/musicForScientists","Patric Olleson _ Moons of Jupiter.mp3","music ForScientists","Patric Olleson", "Moons of Jupiter"
"../music/musicForScientists","Patric Olleson _ Properties of Light (Hello Love).mp3","music ForScientists","Patric Olleson", "Properties of Light (Hello Love)"
"../music/musicForScientists","Patric Olleson _ The Idea.mp3","music ForScientists","Patric Olleson", "The Idea"
"../music/callMeByYourName","Ryuichi Sakamoto _ M.A.Y In The Backyard.mp3","call MeByYourName","Ryuichi Sakamoto", "M.A.Y In The Backyard"
"../music/callMeByYourName","John Adams _ Hallelujah Junction (1st Movement).mp3","call MeByYourName","John Adams", "Hallelujah Junction (1st Movement)"
"../music/callMeByYourName","Joe Esposito _ Lady, Lady, Lady.mp3","call MeByYourName","Joe Esposito", "Lady, Lady, Lady"
"../music/callMeByYourName","Wolfgang Enoch Hsu {Bach} _ cappricio guitar.mp3","call MeByYourName","Wolfgang Enoch Hsu {Bach}", "cappricio guitar"
"../music/callMeByYourName","The Psychedelic Furs _ Love My Way.mp3","call MeByYourName","The Psychedelic Furs", "Love My Way"
